total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
84.5,42.5,20.0,10.1,12.0,"['千張大戶持股比例近2週變化 +3.44 個百分點', '股東人數近2週變化 -6.70%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 182,667 張（約當期成交量 19.3%）', '近24個交易日融資餘額變化 +3.29%（下降代表籌碼較乾淨）', '近120個交易日內量增創高194.00元（39日前），目前拉回17.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約11.4%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬32.2%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3231,TWSE,160.0,49.84869576926047,49.12295603247289,3.275778602549613,0.32177361116489483,middle,buy_support,True,17.525773195876287,11.35646687697161,緯創,電子工業,67648.6,11104778686.0,電腦系統業,
80.5,41.0,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 +1.26 個百分點', '股東人數近2週變化 -4.25%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,038 張（約當期成交量 2.9%）', '近24個交易日融資餘額變化 -17.22%（下降代表籌碼較乾淨）', '近120個交易日內量增創高444.00元（46日前），目前拉回40.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.1%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬33.2%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2455,TWSE,265.5,16.697135472844153,22.951219870730732,-26.48992870492144,0.3319987979589659,lower,neutral,True,40.2027027027027,23.076923076923077,全新,通信網路業,7456.1,2377710978.0,IC製造,
77.5,44.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.64 個百分點', '股東人數近2週變化 -16.10%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,111 張（約當期成交量 6.9%）', '近24個交易日融資餘額變化 -38.48%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2940.00元（61日前），目前拉回35.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約13.6%', '布林型態中性，無明顯訊號（帶寬29.9%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",3665,TWSE,1910.0,68.43772439310591,69.40638059905214,-8.870422647210841,0.29859466794154943,middle,neutral,True,35.034013605442176,13.580246913580247,貿聯-KY,其他電子業,3226.0,6493301620.0,電線電纜,
74.5,41.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.53 個百分點', '股東人數近2週變化 -3.35%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 59,502 張（約當期成交量 8.5%）', '近24個交易日融資餘額變化 -8.27%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（39日前），目前拉回28.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約22.7%', '布林型態中性，無明顯訊號（帶寬10.5%, 型態=normal, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2324,TWSE,33.75,37.09694233018123,40.420387514947336,-4.067081981192408,0.10493236378749654,lower,neutral,True,28.267800212539846,22.69861286254729,仁寶,電子工業,50058.8,1786698419.0,家電,
73.5,40.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +11.20 個百分點', '股東人數近2週變化 -15.91%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 14,408 張（約當期成交量 3.9%）', '近24個交易日融資餘額變化 +47.61%（下降代表籌碼較乾淨）', '近120個交易日內量增創高256.00元（5日前），目前拉回38.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約21.6%', '布林型態中性，無明顯訊號（帶寬74.2%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",8039,TWSE,158.0,49.521298118347204,67.68730898282047,0.6316012950480384,0.7423489457830026,middle,neutral,True,38.28125,21.59559834938102,台虹,電子零組件業,26136.0,5195935202.0,印刷電路板相關,
71.0,33.5,18.0,12.0,7.5,"['千張大戶持股比例近2週變化 +1.66 個百分點', '股東人數近2週變化 +0.96%（下降代表散戶籌碼流出、籌碼集中）', '近22個交易日三大法人合計買超 37,206 張（約當期成交量 4.4%）', '近24個交易日融資餘額變化 -7.14%（下降代表籌碼較乾淨）', '近120個交易日內量增創高278.00元（11日前），目前拉回45.1%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約47.9%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬55.0%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",5483,TPEx,152.5,31.599459764447143,46.413804152227534,-14.421997755331084,0.5497075705311703,lower,neutral,True,45.143884892086334,47.85407725321888,中美晶,半導體業,38837.7,8603027488.0,IC製造,
68.5,29.0,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 -0.46 個百分點', '股東人數近2週變化 -0.29%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 17,747 張（約當期成交量 3.1%）', '近24個交易日融資餘額變化 -9.83%（下降代表籌碼較乾淨）', '近120個交易日內量增創高85.40元（39日前），目前拉回32.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.6%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬23.2%, 型態=wide, 位置=lower, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2356,TWSE,57.5,32.133576531494406,35.67278091082328,-8.968574368716851,0.23185793670953514,lower,neutral,True,32.66978922716628,24.576271186440678,英業達,電子工業,40342.1,2568133540.0,電腦系統業,
67.0,33.5,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.43 個百分點', '股東人數近2週變化 -1.86%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 65,187 張（約當期成交量 9.0%）', '近24個交易日融資餘額變化 +6.70%（下降代表籌碼較乾淨）', '近120個交易日內量增創高309.00元（39日前），目前拉回25.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.9%', '布林型態中性，無明顯訊號（帶寬12.2%, 型態=normal, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2317,TWSE,229.5,16.149934040385244,23.993595098672195,-10.070532915360497,0.1224718261768803,lower,neutral,True,25.728155339805824,17.90986299984834,鴻海,其他電子業,51940.6,12498152149.0,機器人,
66.5,47.0,0.0,12.0,7.5,"['千張大戶持股比例近2週變化 +2.52 個百分點', '股東人數近2週變化 -2.60%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 15,181 張（約當期成交量 2.9%）', '近24個交易日融資餘額變化 -29.81%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬43.9%, 型態=wide, 位置=lower, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2313,TWSE,154.0,4.798525261176889,9.049293300180516,-36.32197374315151,0.4393215969004687,lower,neutral,False,48.40871021775545,22.480620155038757,華通,電子工業,37972.2,8138619200.0,印刷電路板相關,
64.0,24.5,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 -0.92 個百分點', '股東人數近2週變化 +0.89%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 888 張（約當期成交量 1.7%）', '近24個交易日融資餘額變化 -17.69%（下降代表籌碼較乾淨）', '近120個交易日內量增創高581.00元（27日前），目前拉回49.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.4%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬72.0%, 型態=wide, 位置=lower, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",8021,TWSE,294.0,6.003766237446136,13.01304484796765,-37.40796593630799,0.7202403921615484,lower,neutral,True,49.39759036144578,14.356435643564355,尖點,電子工業,3789.7,1566496735.0,印刷電路板相關,
