total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover
85.0,44.0,16.0,10.1,15.0,"['千張大戶持股比例近2週變化 +1.26 個百分點', '股東人數近2週變化 -2.44%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 4,484 張（約當期成交量 7.8%）', '近25個交易日融資餘額變化 -11.35%（下降代表籌碼較乾淨）', '近120個交易日內量增創高567.00元（41日前），目前拉回5.8%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約13.0%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬14.0%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價向上突破月線 -> 葛蘭碧買點①']",3034,TWSE,534.0,46.13731688051395,47.6188988175022,4.661418351680664,0.13952603743377937,middle,buy_breakout,True,5.82010582010582,13.01247771836007,聯詠,半導體業,4109.0,2143486837.0
83.5,50.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.28 個百分點', '股東人數近2週變化 -2.12%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 176,000 張（約當期成交量 5.5%）', '近25個交易日融資餘額變化 -20.29%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（56日前），目前拉回24.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.3%', '布林型態中性，無明顯訊號（帶寬50.9%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6770,TWSE,66.6,48.1497806222523,49.00034711102843,-6.332407439963449,0.5094936977279028,middle,neutral,True,24.91544532130779,24.34895833333333,力積電,半導體業,229725.2,15474550728.0
75.5,50.0,12.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.20 個百分點', '股東人數近2週變化 -5.50%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 159,355 張（約當期成交量 11.7%）', '近25個交易日融資餘額變化 -12.07%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（53日前），目前拉回16.5%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約23.3%', '布林型態中性，無明顯訊號（帶寬25.5%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2324,TWSE,39.3,54.167190838158724,55.91340031078408,5.825329862669422,0.25528558928340095,middle,neutral,True,16.47183846971307,23.329129886506937,仁寶,電子工業,97027.0,3828856714.0
71.5,38.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.81 個百分點', '股東人數近2週變化 -2.85%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 12,859 張（約當期成交量 1.6%）', '近25個交易日融資餘額變化 -9.65%（下降代表籌碼較乾淨）', '近120個交易日內量增創高309.00元（53日前），目前拉回20.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約16.4%', '布林型態中性，無明顯訊號（帶寬16.2%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2317,TWSE,245.0,29.60327802474703,34.71002378884192,-4.687803929196659,0.16189904392903093,middle,neutral,True,20.711974110032365,16.353339217416888,鴻海,其他電子業,56270.7,14236560289.0
70.0,34.0,14.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.77 個百分點', '股東人數近2週變化 -5.47%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計賣超 3,054 張（約當期成交量 -6.0%）', '近25個交易日融資餘額變化 -19.25%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2940.00元（75日前），目前拉回25.2%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約14.4%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬18.6%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3665,TWSE,2200.0,85.84857861354484,85.02939152248243,7.1820064146806795,0.18555722662558724,middle,buy_support,True,25.170068027210885,14.44339262940612,貿聯-KY,其他電子業,3614.8,7937278970.0
69.0,44.0,0.0,10.1,15.0,"['千張大戶持股比例近2週變化 +1.56 個百分點', '股東人數近2週變化 -8.69%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 12,119 張（約當期成交量 8.6%）', '近25個交易日融資餘額變化 -15.64%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬24.3%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚，股價向上突破月線 -> 葛蘭碧買點①']",2376,TWSE,348.5,52.67895960309477,58.74442236791964,0.7176918260199456,0.2426379316416961,middle,buy_breakout,False,12.656641604010025,12.722264437689969,技嘉,電子工業,10023.6,3549823844.0
67.0,50.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +4.59 個百分點', '股東人數近2週變化 -13.14%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 6,497 張（約當期成交量 7.7%）', '近25個交易日融資餘額變化 -11.02%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1390.00元（82日前），目前拉回6.1%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約28.4%', '布林型態中性，無明顯訊號（帶寬54.5%, 型態=wide, 位置=upper, 開喇叭=是）', '月線上揚但乖離率達19.2%，過度乖離 -> 葛蘭碧賣點③']",6187,TPEx,1305.0,82.15474630291416,77.37184820786959,20.7159705841543,0.5448022057513141,upper,sell_overbought,True,6.115107913669065,28.360957642725598,萬潤,其他電子類,3659.7,4147858121.0
66.5,35.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.13 個百分點', '股東人數近2週變化 -0.05%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 2,898 張（約當期成交量 2.7%）', '近25個交易日融資餘額變化 -8.46%（下降代表籌碼較乾淨）', '近120個交易日內量增創高307.00元（74日前），目前拉回23.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約26.2%', '布林型態中性，無明顯訊號（帶寬35.0%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2486,TWSE,235.0,45.27104065490542,43.21946037157659,-2.6377572158541667,0.34989426728400436,middle,neutral,True,23.452768729641694,26.203007518796994,一詮,光電業,7725.4,1689801988.0
66.0,37.0,20.0,6.0,3.0,"['千張大戶持股比例近2週變化 +3.13 個百分點', '股東人數近2週變化 -2.69%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 5,996 張（約當期成交量 2.8%）', '近25個交易日融資餘額變化 +21.42%（下降代表籌碼較乾淨）', '近120個交易日內量增創高249.00元（32日前），目前拉回25.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.1%', '布林型態中性，無明顯訊號（帶寬39.2%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達10.3%，過度乖離 -> 葛蘭碧賣點③']",3042,TWSE,186.0,43.09070602072775,41.017785212129624,-3.3891702376314794,0.39226903330852575,middle,sell_overbought,True,25.301204819277107,24.132231404958677,晶技,電子工業,15452.5,2638163647.0
63.5,50.0,0.0,6.0,7.5,"['千張大戶持股比例近2週變化 +4.26 個百分點', '股東人數近2週變化 -12.02%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 63,025 張（約當期成交量 4.3%）', '近25個交易日融資餘額變化 -23.65%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬22.2%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3231,TWSE,182.0,71.12613610084915,76.70104555941134,9.539572675293407,0.22159633590973743,middle,neutral,False,7.614213197969544,11.35646687697161,緯創,電子工業,103617.8,18912583131.0
