total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
76.0,34.0,20.0,10.1,12.0,"['千張大戶持股比例近2週變化 +2.56 個百分點', '股東人數近2週變化 -1.23%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,909 張（約當期成交量 0.9%）', '近26個交易日融資餘額變化 +50.45%（下降代表籌碼較乾淨）', '近120個交易日內量增創高617.00元（59日前），目前拉回50.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約16.5%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬29.1%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2492,TWSE,305.5,25.587525938991387,25.27726240652557,-13.016656384947556,0.2906813304924828,middle,buy_support,True,50.48622366288493,16.507936507936506,華新科,電子工業,32369.6,9703112900.0,被動元件,
74.5,41.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.22 個百分點', '股東人數近2週變化 -1.10%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 32,158 張（約當期成交量 15.7%）', '近26個交易日融資餘額變化 -12.67%（下降代表籌碼較乾淨）', '近120個交易日內量增創高417.00元（71日前），目前拉回20.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.6%', '布林型態中性，無明顯訊號（帶寬8.2%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2382,TWSE,332.5,49.676442993565686,50.383792938311444,-1.68781569545398,0.081944294374606,middle,neutral,True,20.26378896882494,14.634146341463413,廣達,電子工業,14596.1,4881880997.0,電腦系統業,
74.0,40.0,12.0,10.1,12.0,"['千張大戶持股比例近2週變化 +5.85 個百分點', '股東人數近2週變化 -5.19%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 4,049 張（約當期成交量 5.0%）', '近26個交易日融資餘額變化 +10.29%（下降代表籌碼較乾淨）', '近120個交易日內量增創高951.00元（67日前），目前拉回14.8%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約18.9%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬37.6%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3167,TWSE,810.0,74.81235958613868,74.81122681626985,9.431115814597563,0.37559491078869683,middle,buy_support,True,14.826498422712934,18.92731015670546,大量,電機機械,5761.2,4568697198.0,印刷電路板相關,
74.0,44.0,8.0,10.1,12.0,"['千張大戶持股比例近2週變化 +1.39 個百分點', '股東人數近2週變化 -4.29%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 108,191 張（約當期成交量 19.5%）', '近26個交易日融資餘額變化 -34.80%（下降代表籌碼較乾淨）', '近120個交易日內量增創高74.30元（9日前），目前拉回9.0%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約29.1%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬37.1%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",1326,TWSE,67.6,69.22535739653887,72.27085087821003,7.580499708238282,0.37117802711084624,middle,buy_support,True,9.017496635262454,29.134295227524973,台化,塑膠工業,39722.4,2696528983.0,塑化原料,
72.5,41.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.99 個百分點', '股東人數近2週變化 -3.72%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 47,052 張（約當期成交量 2.3%）', '近26個交易日融資餘額變化 -10.11%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（74日前），目前拉回20.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約21.2%', '布林型態中性，無明顯訊號（帶寬11.1%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6770,TWSE,70.7,56.565489733919335,56.56073371294404,1.4165321857629507,0.11108494358079611,middle,neutral,True,20.293122886133034,21.15312911029688,力積電,半導體業,144272.0,10153474341.0,IC製造,
71.5,38.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.00 個百分點', '股東人數近2週變化 -2.07%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 38,699 張（約當期成交量 1.4%）', '近26個交易日融資餘額變化 -7.59%（下降代表籌碼較乾淨）', '近120個交易日內量增創高70.90元（56日前），目前拉回32.8%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.1%', '布林型態中性，無明顯訊號（帶寬12.5%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3481,TWSE,47.65,24.679627332382882,25.91205854842467,-10.744111265473059,0.12520155017360263,middle,neutral,True,32.79266572637518,17.117117117117107,群創,光電業,192308.0,9278067900.0,面板業,
69.0,47.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +7.80 個百分點', '股東人數近2週變化 -6.98%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 139,470 張（約當期成交量 7.4%）', '近26個交易日融資餘額變化 -6.46%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬37.2%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",1815,TPEx,120.0,80.32330821399054,83.24923528244933,21.52924297409065,0.37226224159522214,middle,buy_support,False,11.11111111111111,11.680327868852451,富喬,電子零組件業,81407.0,9741813511.0,印刷電路板相關,
68.0,38.0,8.0,10.1,12.0,"['千張大戶持股比例近2週變化 +1.17 個百分點', '股東人數近2週變化 -0.74%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 11,693 張（約當期成交量 24.4%）', '近26個交易日融資餘額變化 -7.65%（下降代表籌碼較乾淨）', '近120個交易日內量增創高567.00元（59日前），目前拉回1.9%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約12.9%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬9.4%, 型態=normal, 位置=upper, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3034,TWSE,556.0,61.94733741367611,58.86876248028783,5.857714031858853,0.09448948503495987,upper,buy_support,True,1.9400352733686066,12.923351158645277,聯詠,半導體業,3422.3,1853854749.0,IC設計,
67.5,34.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.72 個百分點', '股東人數近2週變化 +9.87%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 17,908 張（約當期成交量 5.0%）', '近26個交易日融資餘額變化 -11.74%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1180.00元（12日前），目前拉回17.8%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.6%', '布林型態中性，無明顯訊號（帶寬33.9%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3037,TWSE,970.0,55.7627072191095,56.17996368077442,1.4326048311199462,0.33901359548211957,middle,neutral,True,17.796610169491526,17.56373937677054,欣興,電子工業,25514.1,26191997237.0,印刷電路板相關,
66.0,44.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.18 個百分點', '股東人數近2週變化 -4.42%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 15,558 張（約當期成交量 6.2%）', '近26個交易日融資餘額變化 -22.20%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬12.5%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3711,TWSE,612.0,58.939749296051126,58.18423451035829,-1.4519202383188834,0.12534709874492103,middle,buy_support,False,15.818431911966988,11.444141689373296,日月光投控,半導體業,17842.1,10798308063.0,IC封裝測試,
