total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover
71.0,44.0,18.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.06 個百分點', '股東人數近2週變化 -1.06%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 151,688 張（約當期成交量 4.6%）', '近25個交易日融資餘額變化 -7.49%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（59日前），目前拉回20.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.2%', '布林型態中性，無明顯訊號（帶寬51.0%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達8.7%，過度乖離 -> 葛蘭碧賣點③']",6770,TWSE,70.8,46.50873627357855,46.8815989779215,0.03885690063229248,0.5104764409795344,middle,sell_overbought,True,20.18038331454341,24.239007891770008,力積電,半導體業,233181.7,15821384096.0
71.0,50.0,12.0,6.0,3.0,"['千張大戶持股比例近2週變化 +6.31 個百分點', '股東人數近2週變化 -2.27%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 39,723 張（約當期成交量 7.9%）', '近25個交易日融資餘額變化 -29.37%（下降代表籌碼較乾淨）', '近120個交易日內量增創高135.50元（5日前），目前拉回12.9%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約17.7%', '布林型態中性，無明顯訊號（帶寬86.4%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚但乖離率達11.5%，過度乖離 -> 葛蘭碧賣點③']",5351,TPEx,118.0,75.64423874240772,80.4588346471974,24.049479622945665,0.8643912728355047,middle,sell_overbought,True,12.915129151291513,17.73049645390071,鈺創,半導體業,21982.6,2368264934.0
69.5,44.0,12.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.90 個百分點', '股東人數近2週變化 -9.99%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 10,457 張（約當期成交量 16.0%）', '近25個交易日融資餘額變化 -10.20%（下降代表籌碼較乾淨）', '近120個交易日內量增創高3235.00元（6日前），目前拉回11.7%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約12.6%', '布林型態中性，無明顯訊號（帶寬50.2%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3017,TWSE,2855.0,71.96833171544245,77.86823288677658,11.924207775236844,0.5023327101194343,middle,neutral,True,11.746522411128284,12.580645161290322,奇鋐,電子工業,4668.0,13054880249.0
66.0,42.5,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.23 個百分點', '股東人數近2週變化 -10.39%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 4,627 張（約當期成交量 5.4%）', '近25個交易日融資餘額變化 +6.71%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1390.00元（85日前），目前拉回13.3%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約28.4%', '布林型態中性，無明顯訊號（帶寬52.7%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",6187,TPEx,1205.0,71.96764711723978,75.45787340260158,11.225635739888917,0.5274732439766802,middle,neutral,True,13.309352517985612,28.360957642725598,萬潤,其他電子類,3754.8,4344608773.0
65.5,32.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.16 個百分點', '股東人數近2週變化 +1.94%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計賣超 5,536 張（約當期成交量 -3.0%）', '近25個交易日融資餘額變化 -4.51%（下降代表籌碼較乾淨）', '近120個交易日內量增創高469.00元（62日前），目前拉回30.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約15.7%', '布林型態中性，無明顯訊號（帶寬43.6%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3211,TPEx,326.0,34.02189425847942,40.79478697569414,-17.31135066582118,0.43636488241429594,middle,neutral,True,30.49040511727079,15.663716814159296,順達,電腦及週邊設備業,8103.3,2891495135.0
65.0,20.0,20.0,10.1,15.0,"['千張大戶持股比例近2週變化 -1.14 個百分點', '股東人數近2週變化 +0.84%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 4,588 張（約當期成交量 7.4%）', '近25個交易日融資餘額變化 +2.66%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1280.00元（56日前），目前拉回20.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.5%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬27.5%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價向上突破月線 -> 葛蘭碧買點①']",3324,TPEx,1015.0,38.492166759080064,38.65017213562809,1.6355140186915929,0.27514388812614593,middle,buy_breakout,True,20.703125,14.453125,雙鴻,其他電子類,2679.0,2640299966.0
63.5,50.0,0.0,6.0,7.5,"['千張大戶持股比例近2週變化 +4.92 個百分點', '股東人數近2週變化 -7.05%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 48,949 張（約當期成交量 18.3%）', '近25個交易日融資餘額變化 -14.71%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬33.1%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",8112,TWSE,95.4,66.80728788979707,65.09393968697324,5.59521832973602,0.3309688649291209,middle,neutral,False,5.074626865671636,18.50746268656716,至上,電子通路業,19151.3,1756351832.0
63.5,50.0,0.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.85 個百分點', '股東人數近2週變化 -3.08%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 11,785 張（約當期成交量 8.1%）', '近25個交易日融資餘額變化 -21.59%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬59.6%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",3450,TWSE,507.0,73.00617771666532,73.65444118114374,2.5329895343546136,0.5956606502960674,middle,neutral,False,17.15686274509804,22.385620915032682,聯鈞,其他電子業,10381.2,5107667237.0
62.5,31.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.07 個百分點', '股東人數近2週變化 +17.00%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 6,373 張（約當期成交量 6.5%）', '近25個交易日融資餘額變化 -2.17%（下降代表籌碼較乾淨）', '近120個交易日內量增創高523.00元（28日前），目前拉回28.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約36.0%', '布林型態中性，無明顯訊號（帶寬43.9%, 型態=wide, 位置=upper, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3532,TWSE,376.5,35.490669478625264,34.75876863184942,4.472089904268605,0.4389863384142216,upper,neutral,True,28.011472275334608,35.98726114649681,台勝科,半導體業,6987.9,2361099276.0
60.0,41.0,10.0,6.0,3.0,"['千張大戶持股比例近2週變化 +1.78 個百分點', '股東人數近2週變化 -4.39%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 121,296 張（約當期成交量 8.5%）', '近25個交易日融資餘額變化 -0.43%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（56日前），目前拉回11.6%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約23.3%', '布林型態中性，無明顯訊號（帶寬27.0%, 型態=wide, 位置=upper, 開喇叭=是）', '月線上揚但乖離率達9.6%，過度乖離 -> 葛蘭碧賣點③']",2324,TWSE,41.6,50.01186775815862,50.77643594576661,11.093802158673645,0.2695225775228606,upper,sell_overbought,True,11.583421891604667,23.329129886506937,仁寶,電子工業,102261.1,4063171900.0
59.0,50.0,0.0,6.0,3.0,"['千張大戶持股比例近2週變化 +3.09 個百分點', '股東人數近2週變化 -8.10%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 101,363 張（約當期成交量 48.9%）', '近25個交易日融資餘額變化 -20.47%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬32.2%, 型態=wide, 位置=upper, 開喇叭=是）', '月線上揚但乖離率達14.5%，過度乖離 -> 葛蘭碧賣點③']",2603,TWSE,250.5,90.54472451602268,83.22491924293844,19.746643827430987,0.32178625923976817,upper,sell_overbought,False,0.3976143141153081,21.689059500959694,長榮,航運業,14792.8,3390637951.0
59.0,50.0,0.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.29 個百分點', '股東人數近2週變化 -19.26%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 61,085 張（約當期成交量 18.2%）', '近25個交易日融資餘額變化 -10.70%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬57.7%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚但乖離率達11.2%，過度乖離 -> 葛蘭碧賣點③']",3037,TWSE,1075.0,81.589499270284,81.78797883173064,13.899238905860948,0.5774786312306778,middle,sell_overbought,False,6.11353711790393,23.036649214659686,欣興,電子工業,23923.1,22976354451.0
