total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover
78.5,47.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.06 個百分點', '股東人數近2週變化 -1.06%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 133,225 張（約當期成交量 4.2%）', '近26個交易日融資餘額變化 -11.60%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（62日前），目前拉回21.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.2%', '布林型態中性，無明顯訊號（帶寬35.5%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6770,TWSE,69.6,49.84945890600007,48.13632134192983,-0.41849983903852916,0.3549372118914806,middle,neutral,True,21.53325817361895,24.210526315789473,力積電,半導體業,229272.9,15971149863.0
72.0,50.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +3.09 個百分點', '股東人數近2週變化 -8.10%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 116,689 張（約當期成交量 48.8%）', '近26個交易日融資餘額變化 -22.06%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬30.2%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2603,TWSE,232.5,77.16919712755448,81.70172680577407,10.775827840863975,0.301571473385848,middle,buy_support,False,7.5546719681908545,21.418016527598198,長榮,航運業,17093.0,3982675866.0
68.5,47.0,8.0,6.0,7.5,"['千張大戶持股比例近2週變化 +5.28 個百分點', '股東人數近2週變化 -10.16%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 16,896 張（約當期成交量 2.6%）', '近26個交易日融資餘額變化 -16.24%（下降代表籌碼較乾淨）', '近120個交易日內量增創高73.30元（7日前），目前拉回4.1%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約16.7%', '布林型態中性，無明顯訊號（帶寬26.5%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2634,TWSE,70.3,78.37279653239992,77.71137324543604,19.23506381535244,0.2648643167011088,middle,neutral,True,4.092769440654844,16.66666666666667,漢翔,航運業,46951.1,3215231523.0
65.0,44.0,12.0,6.0,3.0,"['千張大戶持股比例近2週變化 +1.99 個百分點', '股東人數近2週變化 -3.50%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 19,268 張（約當期成交量 10.0%）', '近26個交易日融資餘額變化 -19.65%（下降代表籌碼較乾淨）', '近120個交易日內量增創高85.40元（37日前），目前拉回11.2%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約15.8%', '布林型態中性，無明顯訊號（帶寬27.8%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達8.4%，過度乖離 -> 葛蘭碧賣點③']",1717,TWSE,75.8,56.059276282376075,52.6462633037315,8.090122635231463,0.2779131831546407,upper,sell_overbought,True,11.241217798594857,15.79871810674226,長興,化學工業,13828.1,1000590320.0
64.5,41.0,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.78 個百分點', '股東人數近2週變化 -4.39%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 116,509 張（約當期成交量 8.0%）', '近26個交易日融資餘額變化 -1.83%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（59日前），目前拉回15.5%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約23.3%', '布林型態中性，無明顯訊號（帶寬22.4%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2324,TWSE,39.75,49.398959926306894,50.4944853026267,6.148608051271786,0.22419907469792982,middle,neutral,True,15.515409139213599,23.329129886506937,仁寶,電子工業,104263.9,4202012617.0
62.5,29.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.20 個百分點', '股東人數近2週變化 +0.31%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 12,296 張（約當期成交量 4.2%）', '近26個交易日融資餘額變化 +6.62%（下降代表籌碼較乾淨）', '近120個交易日內量增創高417.00元（59日前），目前拉回20.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.2%', '布林型態中性，無明顯訊號（帶寬17.6%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2382,TWSE,333.5,32.134862325605695,30.571728264109574,-3.8350634371395653,0.1764578995925082,middle,neutral,True,20.023980815347723,14.176829268292682,廣達,電子工業,20736.3,6541503345.0
62.0,35.0,18.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.16 個百分點', '股東人數近2週變化 +1.94%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計賣超 1,969 張（約當期成交量 -1.0%）', '近26個交易日融資餘額變化 -11.30%（下降代表籌碼較乾淨）', '近120個交易日內量增創高469.00元（65日前），目前拉回15.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約15.8%', '布林型態中性，無明顯訊號（帶寬38.6%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達10.5%，過度乖離 -> 葛蘭碧賣點③']",3211,TPEx,397.5,40.770835831953875,37.71832895348364,1.6905792312448074,0.3857654555643642,middle,sell_overbought,True,15.245202558635395,15.76137382558185,順達,電腦及週邊設備業,8964.2,3276457233.0
60.5,41.0,0.0,7.5,12.0,"['千張大戶持股比例近2週變化 +0.03 個百分點', '股東人數近2週變化 -0.42%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 13,801 張（約當期成交量 4.0%）', '近26個交易日融資餘額變化 -13.35%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林帶寬收縮、尚未開喇叭，屬盤整待變階段（帶寬4.6%, 型態=narrow, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2330,TWSE,2410.0,62.52037546475957,60.377925492446494,1.101206082852648,0.045996674330268335,middle,buy_support,False,3.9840637450199203,6.332946360254347,台積電,半導體業,24865.7,59421772795.0
59.0,50.0,0.0,6.0,3.0,"['千張大戶持股比例近2週變化 +6.90 個百分點', '股東人數近2週變化 -7.24%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 105,168 張（約當期成交量 10.2%）', '近26個交易日融資餘額變化 -10.93%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬59.4%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達23.6%，過度乖離 -> 葛蘭碧賣點③']",1815,TPEx,116.5,88.93009519758351,80.46973312633108,25.302500672223722,0.5940020434102091,upper,sell_overbought,False,8.267716535433072,11.30756168214963,富喬,電子零組件業,44762.3,4596125177.0
59.0,50.0,0.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.60 個百分點', '股東人數近2週變化 -11.17%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 95,549 張（約當期成交量 8.0%）', '近26個交易日融資餘額變化 -29.01%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬38.4%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達11.7%，過度乖離 -> 葛蘭碧賣點③']",2408,TWSE,541.0,86.76406431340055,84.69758819602083,23.92860551684642,0.38369697958838106,upper,sell_overbought,False,0.0,24.099485420240136,南亞科,半導體業,85506.1,41768099814.0
